"","real_inflation","expected_inflation","unexpected_inflation","soybeans.No..1","soybeans.No..2","yellow.corn","LLDPE","soybean.meal","palm.oil","soybean.oil","PVC","cathode.copper","aluminum","zinc","gold","natural.rubber","fuel.oil","rebar","wire.rod","Gold_price","Energy_price","Material_price","Industry_price","Optional_consumption_price","Main_consumption_price","Medicine_health_care_price","Finance_and_real_estate_price","Information_technology_price","Telemunication_services_price","Utility_price","first.tier","second.tier","third.tier"
"19",0.0625052053513971,0.0345,0.0280052053513971,0.157272486550122,0.200491283037358,0.191190603607064,0.212496440087762,0.140543036978895,0.298865237852782,0.286058642763111,0.172289978443455,0.262446414610615,0.174210240920665,0.145347806081304,0.270120549317038,0.426145731833753,0.157013606902419,0.148087605473556,0.0983951938741843,0.268851358124047,0.191365201372323,0.231776349685387,0.0423634762609026,0.0506776146166992,0.315730647904086,0.0310638572631419,-0.108419135628711,-0.0630443685314122,0.0280774003785238,-0.184176534594787,0.0820751092096081,0.102045440692974,0.106560329512828
"20",0.0596830021611738,0.0379,0.0217830021611738,0.171482136178899,0.205885774003857,0.171615616121547,0.0672836623055062,0.140257547533766,0.256736042360039,0.267382566864327,0.0656719511436794,0.151563229949595,0.12672850674341,0.0017331026868348,0.338429509620822,0.29076373898919,0.123896159821397,0.110044256901395,0.0916240359299394,0.333668743645116,0.133399073523586,0.0930309266309557,-0.052034764659159,-0.0905128130351898,0.2240123363152,-0.0807708920864592,-0.0838457174187592,-0.130121825400344,-0.0533192957472304,-0.229509062841177,0.0916474992758847,0.0989118903643966,0.107221678254421
"21",0.0589290675292875,0.0395,0.0194290675292875,0.0348567157046222,0.0596787230393225,0.102736989885441,-0.143850027600369,-0.0687061394581221,0.0433630802224343,0.0855298374773401,-0.13669895941617,-0.109650366496595,0.0444517625708336,-0.165649392762013,0.176045577014521,0.0161308772558684,0.0706992799121515,0.0203634889055362,0.0648989464433285,0.1801351177489,0.0989234752727839,-0.131162824959137,-0.169746527226873,-0.205976003026077,0.0347112061653707,-0.280822519308046,-0.139684154919971,-0.293898365375179,-0.0473454212083588,-0.273961956422309,0.0729210610619457,0.0833855079514212,0.0982203247156797
"22",0.0535407669280298,0.0358,0.0177407669280298,0.00774844350696569,0.060716345100456,0.0234350517584669,-0.209432968075703,-0.120757457837422,-0.0482286583634028,-0.0228960467174524,-0.18019216411861,-0.0743892437477562,-0.00273764429536705,-0.249801568688275,0.200049384476026,-0.123736815718688,0.0504626713185914,-0.0875980593179868,-0.0895203757351286,0.193342849687498,-0.160422419614767,-0.314259979682154,-0.298671526817023,-0.269106130491926,0.0558744791696988,-0.295642479876118,-0.198653330140091,-0.361818585523999,-0.118648383446025,-0.263014720558105,0.0580011499111812,0.074904632259754,0.0909787319752606
"23",0.0413338634929772,0.0315,0.00983386349297721,-0.0166650963974266,0.0452824613339526,-0.0418132386126526,-0.171407876915021,-0.136896812776092,-0.111508415788762,-0.0862603442844065,-0.19027388498445,-0.126469716704255,-0.0218895544197846,-0.13657553500575,0.179814054106624,-0.195215124652108,-0.0065051115974164,-0.121026632402225,-0.125909101186247,0.173910820358843,-0.134987195838468,-0.290914469367729,-0.32661881978993,-0.30019296177981,-0.0104583700396113,-0.326949406738429,-0.171271921454604,-0.378736847954845,-0.0948323583438269,-0.19747163421034,0.0493941786908927,0.0531475370254366,0.0764011789978802
"24",0.0398935636616766,0.025,0.0148935636616766,-0.0432987588687883,0.00932210140649303,-0.0247677227072032,-0.263852509618797,-0.155071914346578,-0.201717959012926,-0.154309786285726,-0.203044583817313,-0.255605113213717,-0.0576139707661589,-0.277888508970982,0.0371104241518241,-0.413111240389521,0.0641822195443016,-0.133918130495442,-0.118476239619408,0.0592503279294112,-0.282006353054709,-0.47202354047933,-0.433114969127043,-0.30902356713274,-0.103849684098963,-0.397472578311064,-0.165636149738043,-0.498740020206383,-0.162299404479707,-0.200730003925487,0.0381089521581597,0.037754112163924,0.0623137371841143
"25",0.0444952398865513,0.026,0.0184952398865513,-0.0393904082829923,0.0261256829106387,-0.00896484125697938,-0.147090922410154,-0.168047834581501,-0.209754441356951,-0.160581570157548,-0.161736818469247,-0.187461543097518,-0.0352393035333307,-0.153704430545007,0.206199732209533,-0.404314394841862,0.0993411722812763,-0.149311610830601,-0.136454723758076,0.216325367070039,-0.15535572318103,-0.290737084931342,-0.427893486637985,-0.266844539654782,-0.0960183566695871,-0.378476259908094,-0.0850771199770222,-0.440610221412888,-0.293043737824918,-0.199263220658488,0.0249222665774891,0.0188735264093989,0.0499989713351621
"26",0.0311109950250527,0.0273,0.00381099502505273,0.00448934536259493,0.053218704403827,-0.00537080406912427,-0.127601684440849,-0.081978010392934,-0.116750511042193,-0.0754844348624459,-0.214485488571096,-0.190255185288157,-0.0518779187830383,-0.182476727870377,0.190424122825699,-0.282842973442772,0.104435873890608,-0.13280234895168,-0.14536865205514,0.189054319189847,-0.150722315811942,-0.313543101153219,-0.399841886712642,-0.284459953513283,-0.0247005393593813,-0.328935981807561,-0.0651455612937895,-0.40139616439359,-0.292661387183419,-0.19144787854912,0.0135242158189079,0.00292195865729994,0.0348079526206888
"27",0.0352706140819193,0.0296,0.00567061408191933,-0.0183571588469658,0.0504832497908065,0.0203791623366527,-0.094925802597432,-0.0505522791628312,-0.0654828425675689,-0.0528363436750965,-0.129386122202861,-0.161885184208806,-0.037052522742167,-0.164882422738581,0.122100023715264,-0.218950973549797,0.177671140150416,-0.103392808558441,-0.145402561353899,0.115724736100796,-0.274508963724918,-0.425995303723802,-0.438891120230009,-0.302558024619055,-0.0438273042551565,-0.341143127563514,-0.147669734430991,-0.455839103801923,-0.33382512354341,-0.254167870375749,0.0109476410127431,-0.0120688189356137,0.0239026797830384
"28",0.0331445985923021,0.0286,0.00454459859230209,0.0392207131532807,0.0870113769896292,0.0339441765131809,-0.122565445536598,0.00240096153753733,-0.0351541852164576,-0.0181334051092747,-0.208174935620288,-0.168289561398836,-0.0408962032695008,-0.104847728004771,0.064821847389644,-0.161709927467919,0.0753788038529315,-0.133385422139495,-0.157584247137939,0.0496413116330015,-0.188594126464251,-0.318371107219526,-0.330915574015314,-0.225811186738641,0.0391619184113114,-0.287022592739824,-0.09673776537843,-0.34481817214763,-0.278411284106692,-0.257174940491184,-0.00224643601190877,-0.0201372223187359,0.0113484130188315
"29",0.0295588022415444,0.0286,0.000958802241544428,-0.0298257737209298,-0.0243300591745133,-0.0217309010960438,-0.0908600026509241,-0.0606432898520914,-0.1600063177757,-0.10934823447346,-0.215719837195802,-0.226919700101346,-0.0513089633340496,-0.155068177537515,0.00932204873878817,-0.310682237374673,-0.0369701733419632,-0.173454765296635,-0.235780135318722,0.00311361835752066,-0.137213228963279,-0.220692269682234,-0.246204620002959,-0.144669414692606,0.02377806660113,-0.175273778913295,-0.0478046836836317,-0.265244751127866,-0.295973248953917,-0.163053627375387,-0.0142025390710945,-0.0283324505244398,-0.00652756545350464
"30",0.0212721352755398,0.024,-0.00272786472446023,0.0103348482215484,-0.069891747951969,0.0586047548499646,-0.0868385609518718,0.0418569795090864,-0.103483285896862,-0.0533131570503755,-0.223774267197621,-0.236090945991281,-0.113060734025932,-0.200011033750439,0.0282265423066876,-0.333225224642121,-0.071735565375139,-0.15446691869565,-0.144618515113988,0.0334136070795328,-0.328111653624947,-0.385475425807575,-0.371988608398666,-0.277436810941977,-0.0257081536651267,-0.128789602860618,-0.0723950094426904,-0.319631407742554,-0.389005656691062,-0.127605875083847,-0.00668339998206768,-0.0324911698104522,-0.0158388335515784
"31",0.017839918128331,0.023,-0.00516008187166898,0.0210578875483662,-0.0477511401531867,0.0262282378235854,-0.225823136551462,0.156253022610592,-0.149588378357521,-0.0771872316597104,-0.284171243801719,-0.284037753549613,-0.16966625387454,-0.24900561402314,0.00181875152625821,-0.463547576302055,-0.0572048057121002,-0.268607103975382,-0.185885383417849,-0.00917230699442317,-0.350062098167139,-0.45360759980525,-0.408316861178919,-0.322254952859709,-0.104478224535365,-0.222434354026623,-0.067247033367563,-0.417070751382085,-0.458161360537489,-0.111502198806098,-0.0111363483445803,-0.0282799319891183,-0.0197748469633989
"32",0.0198026272961797,0.0234,-0.00359737270382027,0.0333122764671145,-0.0401337970787505,-0.00459963177652334,-0.0947229144112587,0.209113794614039,-0.109846486060647,-0.0459379116765195,-0.194605634519572,-0.205914905780173,-0.129655814086668,-0.165664521889596,-0.101511676296878,-0.46453873553628,-0.0103712164998964,-0.345754880752033,-0.310343554165003,-0.0902115649311916,-0.358571837191796,-0.422552749518129,-0.423120971310821,-0.309944737271755,-0.190654372538074,-0.194725700554542,-0.109411784470074,-0.324868287796555,-0.393897559253208,-0.0776389668832858,-0.00714048166926062,-0.0235608225353889,-0.0243240326592122
"33",0.0188217542405877,0.027,-0.00817824575941233,0.135201747157275,0.0552791957247738,0.0190812380754277,0.132661099682563,0.271256139289489,-0.106026405477669,-0.00451662236794803,-0.0513314615981049,0.10562216366799,-0.0504672944041253,0.0434992303508519,0.0779060156307487,-0.102157183087868,0.0333570148326867,-0.188363871249917,-0.164906515192277,0.0572504325329541,-0.262232467978652,-0.198074318072792,-0.287699146158196,-0.16911946478265,-0.0326997418827357,-0.018744166683101,0.00614197672869388,-0.207212899371378,-0.352616303788664,-0.0370137667403148,-0.00485603892544795,-0.0172777880152442,-0.0245650335542926
"34",0.0168571170664228,0.028,-0.0111428829335772,0.0883725387242897,-0.0035703072683777,0.076300920640171,0.0708351450895606,0.227690837470035,-0.130847691802808,-0.0229895182246977,-0.0398214941866719,-0.0288364604534763,-0.070996531012586,-0.0426863812314142,-0.0189074972237178,-0.105988230291027,0.00592866910838197,-0.131382866310277,-0.0748875806776308,-0.0153596944921413,-0.278793186210682,-0.266832261457291,-0.331682958453676,-0.199830050605204,-0.0886225228103701,-0.0235487845747127,-0.0857167563426611,-0.225732513524897,-0.498446929907045,-0.115840135776309,0.00240814179917592,-0.0152570472740461,-0.0229836078696017
"35",0.0198026272961797,0.0293,-0.00949737270382027,0.119858461009587,0.0350542647956846,0.111950325336882,0.0496901192324213,0.150599923491468,-0.152872070779519,-0.0106828698266099,-0.0311693799629538,0.0371936309305063,-0.0285412992071077,0.0130977641900643,-0.00827129889097655,-0.0471302135867795,0.040838836483692,-0.165217211698664,-0.159409665836428,-0.0192609849664196,-0.282634988689522,-0.229054807642918,-0.290175611434073,-0.137487079435445,-0.254490285564867,-0.140963185748037,-0.0284415704417267,-0.313359094776942,-0.574842436974048,-0.116391913587794,0.00818616514709092,-0.000915967270495699,-0.0219216252527836
"36",0.0246926125903714,0.0288,-0.00410738740962859,0.0888150808270005,-0.00359142669750767,0.0688462116641473,0.123869481712786,0.116234960057895,-0.133280860241902,-0.0337556116874804,-0.0392497622317016,0.0491015774692976,-0.033031702757075,0.0502418944026175,0.0612656451178459,0.0826329735183133,-0.0081503283891422,-0.0595837450068721,-0.0512174956584062,0.0444150185534706,-0.0463812970092565,0.056490625606731,-0.0355053863023649,0.0692844534198338,-0.0479996236599032,0.0876917768849506,0.197559623393417,-0.0388937420006314,-0.390236969405513,0.00398067901134347,0.0214862495729928,0.00322879098715667,-0.0295867596428092
"37",0.0198026272961797,0.029,-0.00919737270382027,0.121440476951761,-0.0185605328133658,0.038692799718822,0.0755696045698446,0.178345408414315,-0.15758610153105,-0.0202254085354419,-0.0435798807040246,-0.0153285240554695,-0.0675268361927035,0.00436273674219656,-0.0388794302529165,-0.0483635255757697,-0.00784768119800106,-0.0421240147786222,-0.0427756404662052,-0.0524399581458832,-0.0962888534187982,-0.0211271165641094,-0.0510076740162697,0.0859886039543554,-0.0430262224733848,0.261634694881167,0.232287987091135,-0.00202162326037936,-0.241206130344131,0.0277860991160992,0.0446101139075363,0.0101580108130612,-0.0290416033171965
"38",0.031498667059371,0.0289,0.00259866705937102,0.0593458914081317,-0.0657092798539924,0.00948265196772891,0.0503517315652466,0.0680786294468074,-0.22977420193282,-0.127284484436839,-0.0599513571306645,-0.0538117841064292,-0.0921449880955354,-0.0286498424105144,-0.110613884475562,-0.169823092234889,-0.0419404118836013,-0.0615578929994332,-0.0818503259836802,-0.113549801946931,-0.181386848026873,-0.136392749960116,-0.102410997831269,0.0108862945255233,-0.133086171438892,0.223779193482804,0.171017069750395,-0.0887653275430056,-0.343980024457483,-0.0108102181443632,0.0644108751422898,0.0245414744559636,-0.018076951088231
"39",0.0207825391825284,0.0275,-0.00671746081747159,0.0538814728195796,-0.0938121128399487,0.0139004691183651,-0.0204040293327612,-0.00774597211465533,-0.323670804784017,-0.190956392689154,-0.0531883110622857,-0.086132682249195,-0.101517524378659,-0.0433914732481622,-0.0519914957347565,-0.238775556451307,-0.0707365510917786,-0.125764618901535,-0.0768074283552433,-0.061192411911585,-0.158827645649271,-0.127904916815387,-0.10444416759293,0.0158242171703442,-0.111075993421286,0.339717665831188,0.122251916688384,0.118612947856932,-0.186031500258575,0.0876594312816286,0.0818147879863336,0.0405611111634041,-0.00985579856579299
"40",0.0237165266173161,0.02641,-0.00269347338268393,0.0235704722260657,-0.230702166288136,-0.014944238268277,-0.0461091974161754,-0.050094971895442,-0.380928142732579,-0.303831617666122,-0.0679729835862055,-0.121272618628238,-0.0987173381259385,-0.0549932791794543,-0.130299066577942,-0.344332490755489,-0.102654154060083,-0.163536013852259,-0.103640369682903,-0.144263969925198,-0.308569126989537,-0.255839216420589,-0.207977781725864,-0.0236224739378788,-0.208814670623052,0.260400773588518,0.0512022460972741,0.0319346011052133,-0.177034778429051,0.00139653534983175,0.106378308868965,0.0516723851761984,0.00208544108947883
"41",0.0207825391825284,0.0289,-0.00811746081747159,0.104782581179508,-0.144817161335501,0.0328307067331339,0.0593838705489063,0.0810431103580171,-0.253875803443414,-0.210801028115823,-0.00605603667704102,-0.0315295215298548,-0.0771741631869176,-0.0006765900122776,-0.130548976070031,-0.237930669895556,0.0193626756434018,-0.177403234688422,-0.0673801796303142,-0.149508669124146,-0.275923855747685,-0.252668317172644,-0.133456945334735,0.047739334073098,-0.133452964800703,0.289110807194808,0.116920412711851,0.175412067604046,0.0113948349777537,0.0286992887871209,0.123752172544783,0.063710414348094,0.0159145176069799
"42",0.0266419309464211,0.0291,-0.00245806905357891,0.0323282688201907,-0.0715172523848508,-0.00946314406062232,0.0792049360968008,-0.0912192519129089,-0.313091787977148,-0.260806926778747,0.0318226309127283,-0.124214514745097,-0.0744592807819622,-0.00484765492256756,-0.287383181951697,-0.285115053549758,0.0282190592886131,-0.155094134170472,-0.142224982865171,-0.254396094818314,-0.344916135706733,-0.367763173612191,-0.222287207314481,-0.00381942360677545,-0.189135467179582,0.140477104478007,-0.0238988679721643,0.111836824311697,0.0046827592899561,-0.126081861138346,0.127310364871551,0.0705449964730942,0.0224595072372828
"43",0.0266419309464211,0.0343,-0.00765806905357891,-0.0858830648438413,-0.167650955920358,-0.0257996969985141,0.0954039928350241,-0.235952045488798,-0.368801633550619,-0.302392380146344,0.0374518359288025,-0.116987608185834,-0.0840717546716956,-0.016121083140261,-0.240268800839673,-0.236492787633205,-0.0404741079277748,-0.035081849082923,-0.070057029082685,-0.226169272230747,-0.369567998939007,-0.300456710881931,-0.134951748626603,0.087715244093574,-0.196725129664374,0.276334783440753,-0.00630100772358944,0.277257934440344,0.222297799902074,-0.0938790033432557,0.142064909149161,0.0742098407316831,0.0262459134171333
"44",0.0256677467485778,0.035,-0.00933225325142219,-0.0860128746600406,-0.132478945588243,-0.0284822654023298,0.073717575896568,-0.173610495235147,-0.375412356733337,-0.331364280265964,0.0159275266961014,-0.0678352406418714,-0.0719054383504698,0.0135320062185755,-0.20265285023578,-0.0670130187468274,-0.11535854456867,0.0943516622379938,0.064644627562414,-0.223143551314211,-0.251160051542247,-0.175712890972362,0.00746617087729806,0.221924136197273,-0.103115141668834,0.249132184231694,0.113147286107221,0.332457553129824,0.269573578197636,-0.0298598425160774,0.156417674812319,0.0778386507638391,0.0295776098116942
"45",0.0305292050348228,0.036,-0.00547079496517721,-0.0541127689815113,-0.163154269059259,-0.00559984233099353,0.0259153790515114,-0.0707959733097621,-0.289997638715896,-0.28603078155712,-0.00459067370859856,-0.123158202738594,-0.0973128188702521,-0.0605650619637288,-0.313160274091617,-0.194578068979579,-0.261959324190647,0.00362976805057791,-0.0201214031994219,-0.308378954222936,-0.296851115148583,-0.255906196331061,0.0128497540896761,0.304299060198627,-0.112215571856858,0.261531683194393,0.118206838018835,0.387893587230742,0.23667349491848,-0.0263965052898403,0.178631079320018,0.0811339369049886,0.0356324483031738
"46",0.031498667059371,0.0345,-0.00300133294062899,-0.0743957557424508,-0.139772462102277,-0.0434392561561703,0.125571151586133,-0.0540079163242257,-0.10478892375887,-0.224806062087824,-0.00626961301359508,-0.0905102971790903,-0.0592766099295385,0.0117628645819536,-0.269094795240783,-0.242986689862395,-0.118904740765585,-0.0286536456942414,-0.0248058014194203,-0.282862786015833,-0.256777145174432,-0.236860947831918,0.0266869378037313,0.298799676192763,-0.145304524070108,0.172138376000166,0.122971341348782,0.30978418647755,0.327855831933048,0.0235944469130267,0.196699506546189,0.0898487651144038,0.0376400153185656
"47",0.0295588022415444,0.038,-0.00844119775845557,-0.0810930176114937,-0.152837300452068,-0.0308486320724803,0.107905998802137,0.031661701025941,-0.0567375826922341,-0.161023022376762,-0.0242293994268348,-0.118178058375326,-0.0933602279352463,-0.0411744747646754,-0.347368487879297,-0.20053082554095,-0.133415912515844,0.0534467658966751,0.0488582863807068,-0.339383446828671,-0.150935385997162,-0.13325191485546,0.134612472045434,0.367561885970073,0.0244064847248087,0.285002654851604,0.15572531416398,0.489488910670121,0.468078208155935,0.0206615951315356,0.205131007511019,0.0926165538359918,0.0400285747629088
